"GroupRef","Date","GroupSize","GroupSize_ExcPups","GroupName"
9,2009-06-01,16.8695652173913,16.8695652173913,"Frisky"
18,2009-06-01,22.5357142857143,22.5357142857143,"Lazuli"
19,2009-06-01,20.08,14.2,"Moomins"
28,2009-06-01,13.5217391304348,13.5217391304348,"Rascals"
34,2009-06-01,20.7407407407407,20.7407407407407,"Kungfu"
36,2009-06-01,14.4,14.4,"Whiskers"
62,2009-06-01,27.1851851851852,25.962962962963,"Baobab"
64,2009-06-01,9,8,"Hoppla"
65,2009-06-01,14,14,"Jaxx"
75,2009-06-01,7,7,"Sequoia"
76,2009-06-01,8.95833333333333,8.95833333333333,"Toyota"
77,2009-06-01,16.85,15,"VanHelsing"
3,2009-07-01,16.24,16.24,"Aztecs"
7,2009-07-01,18,18,"DrieDoring"
8,2009-07-01,18.8,17.8,"Elveera"
9,2009-07-01,16.9473684210526,16.9473684210526,"Frisky"
18,2009-07-01,22.9473684210526,22.9473684210526,"Lazuli"
19,2009-07-01,17,17,"Moomins"
28,2009-07-01,13.25,13.25,"Rascals"
34,2009-07-01,20.3333333333333,20.3333333333333,"Kungfu"
36,2009-07-01,13.1666666666667,13.1666666666667,"Whiskers"
62,2009-07-01,26.7647058823529,25.7647058823529,"Baobab"
65,2009-07-01,13.35,13.35,"Jaxx"
75,2009-07-01,7,7,"Sequoia"
76,2009-07-01,9,9,"Toyota"
77,2009-07-01,17.45,17.45,"VanHelsing"
3,2009-08-01,16.1153846153846,16.1153846153846,"Aztecs"
7,2009-08-01,17.4166666666667,17.4166666666667,"DrieDoring"
9,2009-08-01,16.5,16.5,"Frisky"
18,2009-08-01,20.16,20.16,"Lazuli"
19,2009-08-01,14.4782608695652,14.4782608695652,"Moomins"
28,2009-08-01,12.9090909090909,12.9090909090909,"Rascals"
34,2009-08-01,19.8,19.8,"Kungfu"
36,2009-08-01,11.3461538461538,11.3461538461538,"Whiskers"
62,2009-08-01,25.7142857142857,25.7142857142857,"Baobab"
65,2009-08-01,12.9565217391304,12.9565217391304,"Jaxx"
75,2009-08-01,6.22727272727273,6.22727272727273,"Sequoia"
76,2009-08-01,8.77272727272727,8.77272727272727,"Toyota"
77,2009-08-01,15.5454545454545,15.5454545454545,"VanHelsing"
3,2009-09-01,16,16,"Aztecs"
7,2009-09-01,16.6,16.6,"DrieDoring"
9,2009-09-01,16.1428571428571,16.1428571428571,"Frisky"
18,2009-09-01,19.9230769230769,19.9230769230769,"Lazuli"
19,2009-09-01,18.5,15.1153846153846,"Moomins"
28,2009-09-01,10.8181818181818,10.8181818181818,"Rascals"
34,2009-09-01,18.8214285714286,18.8214285714286,"Kungfu"
36,2009-09-01,11.4285714285714,11.4285714285714,"Whiskers"
62,2009-09-01,25.64,25.64,"Baobab"
65,2009-09-01,12.1111111111111,12.1111111111111,"Jaxx"
75,2009-09-01,5.91304347826087,5.91304347826087,"Sequoia"
76,2009-09-01,7.92,7.92,"Toyota"
77,2009-09-01,14.7916666666667,14.7916666666667,"VanHelsing"
3,2009-10-01,17.2068965517241,15.8620689655172,"Aztecs"
7,2009-10-01,15.3913043478261,15.3913043478261,"DrieDoring"
9,2009-10-01,18.88,16.8,"Frisky"
18,2009-10-01,22.2962962962963,18.4444444444444,"Lazuli"
19,2009-10-01,17.1923076923077,13.1923076923077,"Moomins"
28,2009-10-01,10.375,10.375,"Rascals"
34,2009-10-01,23.8518518518519,19.7777777777778,"Kungfu"
36,2009-10-01,12.6428571428571,9.85714285714286,"Whiskers"
62,2009-10-01,24.15,24.15,"Baobab"
65,2009-10-01,13.0357142857143,11.25,"Jaxx"
75,2009-10-01,8.54545454545454,6,"Sequoia"
76,2009-10-01,11.0454545454545,7.95454545454546,"Toyota"
77,2009-10-01,14.8076923076923,14.8076923076923,"VanHelsing"
3,2009-11-01,17.375,14.4166666666667,"Aztecs"
7,2009-11-01,12.1363636363636,12.1363636363636,"DrieDoring"
9,2009-11-01,19.5909090909091,15.6363636363636,"Frisky"
18,2009-11-01,25.2916666666667,17.4583333333333,"Lazuli"
19,2009-11-01,16.64,16.64,"Moomins"
28,2009-11-01,10,10,"Rascals"
34,2009-11-01,23.5384615384615,18.5384615384615,"Kungfu"
36,2009-11-01,10.4347826086957,7.43478260869565,"Whiskers"
62,2009-11-01,30.0555555555556,22.4444444444444,"Baobab"
65,2009-11-01,12.3478260869565,10.2173913043478,"Jaxx"
75,2009-11-01,10,6,"Sequoia"
76,2009-11-01,11.9444444444444,7.94444444444444,"Toyota"
77,2009-11-01,11.2727272727273,11.2727272727273,"VanHelsing"
3,2009-12-01,16.9166666666667,16.9166666666667,"Aztecs"
7,2009-12-01,13.6538461538462,13.6538461538462,"DrieDoring"
9,2009-12-01,20.2857142857143,20.2857142857143,"Frisky"
18,2009-12-01,26.2173913043478,26.2173913043478,"Lazuli"
19,2009-12-01,16.4782608695652,16.4782608695652,"Moomins"
28,2009-12-01,9.83333333333333,9.83333333333333,"Rascals"
34,2009-12-01,21.24,21.24,"Kungfu"
36,2009-12-01,13.1739130434783,12.9130434782609,"Whiskers"
62,2009-12-01,23.5789473684211,23.5789473684211,"Baobab"
65,2009-12-01,11.5714285714286,11.5714285714286,"Jaxx"
75,2009-12-01,10,10,"Sequoia"
76,2009-12-01,11.9565217391304,11.9565217391304,"Toyota"
77,2009-12-01,12.8461538461538,11.9230769230769,"VanHelsing"
3,2010-01-01,21.2727272727273,18.7727272727273,"Aztecs"
7,2010-01-01,16.7647058823529,13.2352941176471,"DrieDoring"
9,2010-01-01,24.4,20.65,"Frisky"
18,2010-01-01,31.4347826086957,26.6521739130435,"Lazuli"
19,2010-01-01,20.6190476190476,16.8095238095238,"Moomins"
28,2010-01-01,9.9,9.9,"Rascals"
34,2010-01-01,25.5,21.8181818181818,"Kungfu"
36,2010-01-01,18.65,12.95,"Whiskers"
62,2010-01-01,30.2727272727273,27.3636363636364,"Baobab"
65,2010-01-01,18,13,"Jaxx"
75,2010-01-01,13,10,"Sequoia"
76,2010-01-01,13,12,"Toyota"
77,2010-01-01,15.9473684210526,11.9473684210526,"VanHelsing"
3,2010-02-01,19.4375,15.8125,"Aztecs"
7,2010-02-01,15.6,15.6,"DrieDoring"
9,2010-02-01,23.375,18.625,"Frisky"
18,2010-02-01,28.4375,23.4375,"Lazuli"
19,2010-02-01,20.8461538461538,15.8461538461538,"Moomins"
28,2010-02-01,10.1764705882353,9.17647058823529,"Rascals"
34,2010-02-01,24.6875,20.6875,"Kungfu"
36,2010-02-01,18,18,"Whiskers"
62,2010-02-01,29.2105263157895,25.2105263157895,"Baobab"
65,2010-02-01,18.7692307692308,13,"Jaxx"
70,2010-02-01,8,8,"Nequoia"
75,2010-02-01,13,10,"Sequoia"
76,2010-02-01,12.3529411764706,11.4117647058824,"Toyota"
77,2010-02-01,15.6842105263158,15.6842105263158,"VanHelsing"
3,2010-03-01,22.36,22.36,"Aztecs"
7,2010-03-01,18.2631578947368,17,"DrieDoring"
9,2010-03-01,22.1052631578947,22.1052631578947,"Frisky"
18,2010-03-01,31.9230769230769,30.6153846153846,"Lazuli"
28,2010-03-01,11.4375,8.4375,"Rascals"
34,2010-03-01,25.6666666666667,24.9166666666667,"Kungfu"
36,2010-03-01,19.8,18,"Whiskers"
62,2010-03-01,31,30.0588235294118,"Baobab"
65,2010-03-01,17.5,17.5,"Jaxx"
75,2010-03-01,13.55,12.8,"Sequoia"
76,2010-03-01,13.15,11.65,"Toyota"
77,2010-03-01,18.952380952381,15.7619047619048,"VanHelsing"
3,2010-04-01,28.5,23,"Aztecs"
7,2010-04-01,21,17,"DrieDoring"
9,2010-04-01,24.0526315789474,21.3684210526316,"Frisky"
18,2010-04-01,32.7826086956522,29.8695652173913,"Lazuli"
28,2010-04-01,11.4444444444444,11.4444444444444,"Rascals"
34,2010-04-01,26.6,24.7,"Kungfu"
36,2010-04-01,22,18,"Whiskers"
62,2010-04-01,30.2,27.1333333333333,"Baobab"
65,2010-04-01,17.05,17.05,"Jaxx"
75,2010-04-01,17.2222222222222,12.8888888888889,"Sequoia"
76,2010-04-01,17,12,"Toyota"
77,2010-04-01,18.8888888888889,15.1666666666667,"VanHelsing"
3,2010-05-01,28.8181818181818,22.8636363636364,"Aztecs"
7,2010-05-01,20.8235294117647,20.8235294117647,"DrieDoring"
9,2010-05-01,25.2916666666667,21,"Frisky"
18,2010-05-01,31.5,31.5,"Lazuli"
28,2010-05-01,12,12,"Rascals"
34,2010-05-01,25.1904761904762,25.1904761904762,"Kungfu"
36,2010-05-01,21.95,21.95,"Whiskers"
62,2010-05-01,27.4736842105263,27.4736842105263,"Baobab"
65,2010-05-01,17,17,"Jaxx"
75,2010-05-01,16,16,"Sequoia"
76,2010-05-01,17,17,"Toyota"
77,2010-05-01,19.8571428571429,19.0952380952381,"VanHelsing"
3,2010-06-01,28.304347826087,28.304347826087,"Aztecs"
7,2010-06-01,20.8571428571429,20.8571428571429,"DrieDoring"
9,2010-06-01,24.4090909090909,24.4090909090909,"Frisky"
18,2010-06-01,29.9130434782609,29.9130434782609,"Lazuli"
28,2010-06-01,12,12,"Rascals"
34,2010-06-01,25.7272727272727,25.7272727272727,"Kungfu"
36,2010-06-01,21.4782608695652,21.4782608695652,"Whiskers"
62,2010-06-01,28.8636363636364,28.8636363636364,"Baobab"
65,2010-06-01,16.3478260869565,16.3478260869565,"Jaxx"
75,2010-06-01,15.6818181818182,15.6818181818182,"Sequoia"
76,2010-06-01,16.9,16.9,"Toyota"
77,2010-06-01,22,18,"VanHelsing"
3,2010-07-01,28.3157894736842,28.3157894736842,"Aztecs"
7,2010-07-01,21,21,"DrieDoring"
9,2010-07-01,23.9,23.9,"Frisky"
18,2010-07-01,29.6521739130435,29.6521739130435,"Lazuli"
28,2010-07-01,12,12,"Rascals"
34,2010-07-01,25.7058823529412,25.7058823529412,"Kungfu"
36,2010-07-01,19.1578947368421,19.1578947368421,"Whiskers"
62,2010-07-01,29,29,"Baobab"
65,2010-07-01,15.7058823529412,15.7058823529412,"Jaxx"
70,2010-07-01,7.4,7.4,"Nequoia"
75,2010-07-01,15.6086956521739,15.6086956521739,"Sequoia"
76,2010-07-01,16.95,16.95,"Toyota"
77,2010-07-01,21.5294117647059,21.5294117647059,"VanHelsing"
3,2010-08-01,25.45,25.45,"Aztecs"
7,2010-08-01,20.5789473684211,20.5789473684211,"DrieDoring"
9,2010-08-01,23.6315789473684,23.6315789473684,"Frisky"
18,2010-08-01,29.8947368421053,29.8947368421053,"Lazuli"
28,2010-08-01,11.4375,11.4375,"Rascals"
34,2010-08-01,21.5789473684211,21.5789473684211,"Kungfu"
36,2010-08-01,20.5454545454545,20.5454545454545,"Whiskers"
62,2010-08-01,29,29,"Baobab"
65,2010-08-01,15,15,"Jaxx"
70,2010-08-01,8,8,"Nequoia"
75,2010-08-01,15.4705882352941,15.4705882352941,"Sequoia"
76,2010-08-01,15.9375,15.9375,"Toyota"
77,2010-08-01,21.8333333333333,21.8333333333333,"VanHelsing"
78,2010-08-01,9,9,"Ewoks"
3,2010-09-01,27.5909090909091,27.5909090909091,"Aztecs"
7,2010-09-01,21.5263157894737,20.7368421052632,"DrieDoring"
9,2010-09-01,23.8571428571429,23.4285714285714,"Frisky"
18,2010-09-01,29.8823529411765,29.8823529411765,"Lazuli"
28,2010-09-01,10.9,10.9,"Rascals"
34,2010-09-01,25.7333333333333,22,"Kungfu"
36,2010-09-01,22.7,19.35,"Whiskers"
62,2010-09-01,28.9411764705882,28.9411764705882,"Baobab"
65,2010-09-01,18.1666666666667,15.3888888888889,"Jaxx"
70,2010-09-01,11,8,"Nequoia"
75,2010-09-01,16.2857142857143,14.8571428571429,"Sequoia"
76,2010-09-01,15.75,15.75,"Toyota"
77,2010-09-01,21.4736842105263,21.4736842105263,"VanHelsing"
78,2010-09-01,9,9,"Ewoks"
3,2010-10-01,20.7142857142857,20.7142857142857,"Aztecs"
7,2010-10-01,23.7619047619048,20.7619047619048,"DrieDoring"
9,2010-10-01,25.6315789473684,23.1052631578947,"Frisky"
18,2010-10-01,23.9166666666667,23.9166666666667,"Lazuli"
28,2010-10-01,11.8125,10.8125,"Rascals"
34,2010-10-01,23.55,20.15,"Kungfu"
36,2010-10-01,19.9090909090909,17.8636363636364,"Whiskers"
62,2010-10-01,23.4117647058824,23.4117647058824,"Baobab"
65,2010-10-01,18.0869565217391,14.5652173913043,"Jaxx"
70,2010-10-01,10.8571428571429,10.8571428571429,"Nequoia"
75,2010-10-01,17.3636363636364,15,"Sequoia"
76,2010-10-01,19.2105263157895,15.8947368421053,"Toyota"
77,2010-10-01,22.3,20.8,"VanHelsing"
78,2010-10-01,7.92307692307692,7.92307692307692,"Ewoks"
3,2010-11-01,18.0952380952381,18.0952380952381,"Aztecs"
7,2010-11-01,20.7368421052632,20.7368421052632,"DrieDoring"
9,2010-11-01,24,24,"Frisky"
18,2010-11-01,24.6666666666667,24.6666666666667,"Lazuli"
28,2010-11-01,15,11,"Rascals"
34,2010-11-01,23.3,23.3,"Kungfu"
36,2010-11-01,20.5909090909091,20.5909090909091,"Whiskers"
62,2010-11-01,18.6,18.6,"Baobab"
65,2010-11-01,16.4782608695652,16.4782608695652,"Jaxx"
70,2010-11-01,10.5,10.5,"Nequoia"
75,2010-11-01,16.9047619047619,16.9047619047619,"Sequoia"
76,2010-11-01,17.9090909090909,14.9090909090909,"Toyota"
77,2010-11-01,22.2857142857143,19.3809523809524,"VanHelsing"
78,2010-11-01,7.46153846153846,7.46153846153846,"Ewoks"
3,2010-12-01,20.4444444444444,19.1111111111111,"Aztecs"
7,2010-12-01,17.5833333333333,17.5833333333333,"DrieDoring"
9,2010-12-01,20.2222222222222,20.2222222222222,"Frisky"
18,2010-12-01,24.1,22.6,"Lazuli"
28,2010-12-01,13.2,13.2,"Rascals"
34,2010-12-01,29,25,"Kungfu"
36,2010-12-01,22.1666666666667,20.0416666666667,"Whiskers"
62,2010-12-01,19.6428571428571,16.7857142857143,"Baobab"
65,2010-12-01,19.1304347826087,16.6521739130435,"Jaxx"
70,2010-12-01,9.75,9.75,"Nequoia"
75,2010-12-01,15.8095238095238,15.8095238095238,"Sequoia"
76,2010-12-01,14.3636363636364,14.3636363636364,"Toyota"
77,2010-12-01,21.1875,21.1875,"VanHelsing"
78,2010-12-01,4.28571428571429,4.28571428571429,"Ewoks"
3,2011-01-01,23.5714285714286,19.7619047619048,"Aztecs"
7,2011-01-01,17.1904761904762,14.7142857142857,"DrieDoring"
9,2011-01-01,19.6315789473684,19.6315789473684,"Frisky"
18,2011-01-01,22.3478260869565,19.4347826086957,"Lazuli"
28,2011-01-01,9.66666666666667,9.66666666666667,"Rascals"
34,2011-01-01,24.1904761904762,24.1904761904762,"Kungfu"
36,2011-01-01,20.84,20.84,"Whiskers"
62,2011-01-01,17.7222222222222,13.7222222222222,"Baobab"
65,2011-01-01,17.8,14.76,"Jaxx"
70,2011-01-01,12.9285714285714,11.7857142857143,"Nequoia"
75,2011-01-01,12.695652173913,12.6521739130435,"Sequoia"
76,2011-01-01,12.5652173913043,12.5652173913043,"Toyota"
77,2011-01-01,27.962962962963,22.4814814814815,"VanHelsing"
78,2011-01-01,4.11111111111111,4.11111111111111,"Ewoks"
3,2011-02-01,22.5,22.5,"Aztecs"
7,2011-02-01,16.1428571428571,13.1428571428571,"DrieDoring"
9,2011-02-01,17.3125,15.875,"Frisky"
18,2011-02-01,28.1578947368421,24.6315789473684,"Lazuli"
28,2011-02-01,12,9.66666666666667,"Rascals"
34,2011-02-01,29.0416666666667,25.875,"Kungfu"
36,2011-02-01,24.3913043478261,21.1304347826087,"Whiskers"
62,2011-02-01,20.05,17.65,"Baobab"
65,2011-02-01,16.8333333333333,16.8333333333333,"Jaxx"
70,2011-02-01,12.7692307692308,10.7692307692308,"Nequoia"
75,2011-02-01,17.6190476190476,16.4285714285714,"Sequoia"
76,2011-02-01,15.4736842105263,12.5263157894737,"Toyota"
77,2011-02-01,28.125,22.1666666666667,"VanHelsing"
78,2011-02-01,5.28571428571429,3.57142857142857,"Ewoks"
3,2011-03-01,21.5,20.6818181818182,"Aztecs"
7,2011-03-01,14.8571428571429,13.047619047619,"DrieDoring"
9,2011-03-01,18.4285714285714,14.2142857142857,"Frisky"
18,2011-03-01,29.5,24.5909090909091,"Lazuli"
28,2011-03-01,14.3,10.3,"Rascals"
34,2011-03-01,31.08,25.32,"Kungfu"
36,2011-03-01,24.7391304347826,19.9565217391304,"Whiskers"
62,2011-03-01,24.6842105263158,17.6842105263158,"Baobab"
65,2011-03-01,24.4761904761905,18.047619047619,"Jaxx"
70,2011-03-01,12.1111111111111,11.7777777777778,"Nequoia"
75,2011-03-01,19.625,15.625,"Sequoia"
76,2011-03-01,19,14,"Toyota"
77,2011-03-01,24.96,24.24,"VanHelsing"
78,2011-03-01,7.84615384615385,3.92307692307692,"Ewoks"
3,2011-04-01,27.76,22.76,"Aztecs"
7,2011-04-01,18.12,14.12,"DrieDoring"
9,2011-04-01,16.8333333333333,16.8333333333333,"Frisky"
18,2011-04-01,30.0434782608696,30.0434782608696,"Lazuli"
28,2011-04-01,13.8823529411765,13.8823529411765,"Rascals"
34,2011-04-01,31.3333333333333,29.7407407407407,"Kungfu"
36,2011-04-01,26.8846153846154,26.8846153846154,"Whiskers"
62,2011-04-01,24.9090909090909,24.9090909090909,"Baobab"
65,2011-04-01,23.15,16.75,"Jaxx"
70,2011-04-01,13.5263157894737,11.2105263157895,"Nequoia"
75,2011-04-01,19.3333333333333,19.3333333333333,"Sequoia"
76,2011-04-01,18.2727272727273,18.2727272727273,"Toyota"
77,2011-04-01,32.16,28.64,"VanHelsing"
78,2011-04-01,7.72222222222222,3.94444444444444,"Ewoks"
3,2011-05-01,27.2608695652174,27.2608695652174,"Aztecs"
7,2011-05-01,16.6666666666667,16.6666666666667,"DrieDoring"
9,2011-05-01,14.5555555555556,14.5555555555556,"Frisky"
18,2011-05-01,29,29,"Lazuli"
28,2011-05-01,15.2105263157895,13.8421052631579,"Rascals"
34,2011-05-01,33.1363636363636,29.4090909090909,"Kungfu"
36,2011-05-01,29.12,25.76,"Whiskers"
62,2011-05-01,24.25,24.25,"Baobab"
65,2011-05-01,23.4117647058824,23.4117647058824,"Jaxx"
70,2011-05-01,15,12,"Nequoia"
75,2011-05-01,20,20,"Sequoia"
76,2011-05-01,13.6666666666667,13.6666666666667,"Toyota"
77,2011-05-01,31,31,"VanHelsing"
78,2011-05-01,8,8,"Ewoks"
3,2011-06-01,25,25,"Aztecs"
7,2011-06-01,16.9375,16.9375,"DrieDoring"
9,2011-06-01,13.5333333333333,13.5333333333333,"Frisky"
18,2011-06-01,33.4736842105263,29.2631578947368,"Lazuli"
28,2011-06-01,14.8095238095238,12.952380952381,"Rascals"
34,2011-06-01,31,27.6666666666667,"Kungfu"
36,2011-06-01,26.1153846153846,22.5384615384615,"Whiskers"
62,2011-06-01,22.5789473684211,22.5789473684211,"Baobab"
65,2011-06-01,19.4666666666667,19.4666666666667,"Jaxx"
70,2011-06-01,14,14,"Nequoia"
75,2011-06-01,18.85,18.85,"Sequoia"
76,2011-06-01,12.8571428571429,12.8571428571429,"Toyota"
77,2011-06-01,25.4782608695652,25.4782608695652,"VanHelsing"
78,2011-06-01,7.92307692307692,7.92307692307692,"Ewoks"
3,2011-07-01,21.875,21.875,"Aztecs"
7,2011-07-01,13.4814814814815,13.4814814814815,"DrieDoring"
9,2011-07-01,13.9285714285714,13.9285714285714,"Frisky"
18,2011-07-01,27.625,23.4375,"Lazuli"
28,2011-07-01,15.95,15.95,"Rascals"
34,2011-07-01,28.3333333333333,28.3333333333333,"Kungfu"
36,2011-07-01,23.2272727272727,23.2272727272727,"Whiskers"
62,2011-07-01,24.5238095238095,24.5238095238095,"Baobab"
65,2011-07-01,13.7272727272727,13.7272727272727,"Jaxx"
70,2011-07-01,14,14,"Nequoia"
75,2011-07-01,17.35,17.35,"Sequoia"
76,2011-07-01,12.2916666666667,12.2916666666667,"Toyota"
77,2011-07-01,25.4782608695652,25.4782608695652,"VanHelsing"
78,2011-07-01,7.69230769230769,7.69230769230769,"Ewoks"
86,2011-07-01,6.13333333333333,6.13333333333333,"Pandora"
3,2011-08-01,21,21,"Aztecs"
7,2011-08-01,13.0952380952381,13.0952380952381,"DrieDoring"
9,2011-08-01,13.9444444444444,13.9444444444444,"Frisky"
18,2011-08-01,25.8823529411765,25.8823529411765,"Lazuli"
28,2011-08-01,14.5714285714286,14.5714285714286,"Rascals"
34,2011-08-01,24.8181818181818,24.8181818181818,"Kungfu"
36,2011-08-01,22.7916666666667,22.7916666666667,"Whiskers"
62,2011-08-01,24.1666666666667,24.1666666666667,"Baobab"
65,2011-08-01,15.125,15.125,"Jaxx"
70,2011-08-01,13.1111111111111,13.1111111111111,"Nequoia"
75,2011-08-01,18.3809523809524,17.9047619047619,"Sequoia"
76,2011-08-01,10.7777777777778,10.7777777777778,"Toyota"
77,2011-08-01,25,25,"VanHelsing"
78,2011-08-01,7.66666666666667,7.66666666666667,"Ewoks"
3,2011-09-01,23.2608695652174,22.8695652173913,"Aztecs"
7,2011-09-01,12.4761904761905,12.4761904761905,"DrieDoring"
9,2011-09-01,13.15,13.15,"Frisky"
18,2011-09-01,28.6086956521739,27.5652173913043,"Lazuli"
28,2011-09-01,14.85,14.85,"Rascals"
34,2011-09-01,29.3333333333333,26.0952380952381,"Kungfu"
36,2011-09-01,27.3636363636364,25.8181818181818,"Whiskers"
62,2011-09-01,22.8,22.8,"Baobab"
65,2011-09-01,22.8695652173913,19,"Jaxx"
70,2011-09-01,13.4347826086957,13.4347826086957,"Nequoia"
75,2011-09-01,22.6666666666667,19.0833333333333,"Sequoia"
76,2011-09-01,9.47368421052632,9.47368421052632,"Toyota"
77,2011-09-01,27.9583333333333,25.7083333333333,"VanHelsing"
78,2011-09-01,6.84615384615385,6.84615384615385,"Ewoks"
86,2011-09-01,5.66666666666667,5.66666666666667,"Pandora"
3,2011-10-01,24.5714285714286,22.1428571428571,"Aztecs"
7,2011-10-01,12.76,12.76,"DrieDoring"
9,2011-10-01,13.8333333333333,12.9444444444444,"Frisky"
18,2011-10-01,29.3809523809524,26.4761904761905,"Lazuli"
28,2011-10-01,20.3103448275862,15.9310344827586,"Rascals"
34,2011-10-01,31.2272727272727,27.4545454545455,"Kungfu"
36,2011-10-01,24.8,23.2,"Whiskers"
62,2011-10-01,28.0526315789474,22.7894736842105,"Baobab"
65,2011-10-01,19.6296296296296,17.1111111111111,"Jaxx"
70,2011-10-01,13.2592592592593,13.2592592592593,"Nequoia"
75,2011-10-01,16.0357142857143,16.0357142857143,"Sequoia"
76,2011-10-01,8.1,8.1,"Toyota"
77,2011-10-01,26.6296296296296,24.4444444444444,"VanHelsing"
78,2011-10-01,6.75,6.3125,"Ewoks"
83,2011-10-01,6,6,"Cavemen"
86,2011-10-01,5.75,5.75,"Pandora"
3,2011-11-01,23.5238095238095,22.3809523809524,"Aztecs"
7,2011-11-01,14.4,12.75,"DrieDoring"
9,2011-11-01,14.95,12.2,"Frisky"
18,2011-11-01,26.95,26.95,"Lazuli"
28,2011-11-01,19.1,15.3,"Rascals"
34,2011-11-01,25.5555555555556,25.5555555555556,"Kungfu"
36,2011-11-01,27.85,27.85,"Whiskers"
62,2011-11-01,23.5789473684211,18.4736842105263,"Baobab"
65,2011-11-01,18.5,18.5,"Jaxx"
70,2011-11-01,12.8333333333333,12.8333333333333,"Nequoia"
75,2011-11-01,21.25,21.25,"Sequoia"
76,2011-11-01,7.71428571428571,7.71428571428571,"Toyota"
77,2011-11-01,26.0833333333333,25.75,"VanHelsing"
78,2011-11-01,7,6,"Ewoks"
83,2011-11-01,4.41666666666667,4.41666666666667,"Cavemen"
86,2011-11-01,5.94117647058824,5.94117647058824,"Pandora"
3,2011-12-01,24.4736842105263,23.7894736842105,"Aztecs"
7,2011-12-01,12.95,12.85,"DrieDoring"
9,2011-12-01,12.4117647058824,12.4117647058824,"Frisky"
18,2011-12-01,27.5714285714286,27.5714285714286,"Lazuli"
28,2011-12-01,17.8888888888889,17.8888888888889,"Rascals"
34,2011-12-01,27.25,27.25,"Kungfu"
36,2011-12-01,26.4666666666667,26.4666666666667,"Whiskers"
62,2011-12-01,28.5,27,"Baobab"
65,2011-12-01,17.7777777777778,17.7777777777778,"Jaxx"
70,2011-12-01,14.6190476190476,13.3333333333333,"Nequoia"
75,2011-12-01,11.375,11.375,"Sequoia"
76,2011-12-01,7.86666666666667,7.86666666666667,"Toyota"
77,2011-12-01,29.7391304347826,26.8260869565217,"VanHelsing"
78,2011-12-01,7,7,"Ewoks"
83,2011-12-01,4,4,"Cavemen"
86,2011-12-01,6,6,"Pandora"
3,2012-01-01,24.5652173913043,23.5652173913043,"Aztecs"
7,2012-01-01,11.8571428571429,11.8571428571429,"DrieDoring"
9,2012-01-01,9.21428571428571,9.21428571428571,"Frisky"
18,2012-01-01,26.5625,26.5625,"Lazuli"
28,2012-01-01,15.0454545454545,15.0454545454545,"Rascals"
34,2012-01-01,26.9047619047619,26.6190476190476,"Kungfu"
36,2012-01-01,21.6190476190476,21.6190476190476,"Whiskers"
62,2012-01-01,31.9411764705882,29,"Baobab"
65,2012-01-01,16.25,16.25,"Jaxx"
70,2012-01-01,16.24,13.24,"Nequoia"
75,2012-01-01,16.2,16.2,"Sequoia"
76,2012-01-01,7.88235294117647,7.88235294117647,"Toyota"
77,2012-01-01,29.4375,29.4375,"VanHelsing"
78,2012-01-01,6.57894736842105,6.57894736842105,"Ewoks"
83,2012-01-01,3.8,3.8,"Cavemen"
86,2012-01-01,5.8,5.8,"Pandora"
